id_cliente,nombre_cliente,edad,genero,pais,ciudad,segmento,nivel_satisfaccion,ingresos_mensuales,compras_ultimos_6m,monto_total_compras,fecha_registro,canal_preferido,reclamos_ultimos_6m,tiempo_entrega_dias,estado_cliente,score_riesgo,email,telefono
C0407,Sebastián Alvarado,41.0,Desconocido,Nicaragua,Antigua,Premium,Muy alto,983133.0,7.0,151309.0,2024-03-26,WhatsApp,0.0,3.9,Bloqueado,513.0,sebastianalvarado@correo.com,95002601
C0408,Esteban Gómez,43.0,Masculino,El Salvador,San Salvador,Premium,Medio,486756.0,5.0,168935.0,2025-10-21,WhatsApp,1.0,5.4,Bloqueado,840.0,estebangomez@correo.com,34039104
C0409,Jorge Mora,18.0,Femenino,El Salvador,Managua,Oro,Medio,1474697.0,7.0,128451.0,2025-02-21,SMS,1.0,4.3,Desconocido,507.0,jorgemora@correo.com,01867740
C0410,Laura Ramírez,31.0,Masculino,Guatemala,Liberia,Bronce,Medio,742010.0,7.0,1520416.0,2025-01-23,Desconocido,3.0,1.9,Activo,572.0,Desconocido,Desconocido
C0411,Natalia Cordero,35.0,Femenino,El Salvador,Antigua,Plata,Bajo,818103.0,6.0,208634.0,2025-07-23,Llamada,2.0,3.7,Desconocido,606.0,nataliacordero@correo.com,26033620
C0412,Fernando Chaves,29.0,Masculino,Costa Rica,Heredia,Premium,Medio,1223461.0,7.0,279464.0,2024-12-27,Desconocido,1.0,7.0,ACTIVO,662.0,fernandochaves@correo.com,18638558
C0413,Gabriela Navarro,29.0,Desconocido,El Salvador,Desconocido,Plata,Medio,935856.0,2.0,28280.0,2025-11-04,App,0.0,4.7,Desconocido,251.0,gabrielanavarro@correo.com,48232204
C0414,Camila Jiménez,30.0,Femenino,Costa Rica,Puntarenas,Plata,Bajo,386303.0,0.0,36727.0,2025-01-02,WhatsApp,0.0,8.1,ACTIVO,789.0,camilajimenez@correo.com,65064630
C0415,Mónica Alvarado,36.0,Femenino,El Salvador,Heredia,Bronce,Bajo,816152.0,17.0,406661.0,2024-09-26,WhatsApp,1.0,2.2,inactivo,482.0,monicaalvarado@correo.com,31670805
C0416,Jimena Solís,18.0,Masculino,Nicaragua,Alajuela,Bronce,Alto,818103.0,10.0,271108.0,2025-08-04,WhatsApp,0.0,6.5,ACTIVO,364.0,jimenasolis@correo.com,61142436
C0417,Camila Soto,45.0,Femenino,Costa Rica,Ciudad de Guatemala,Premium,Alto,1365174.0,11.0,60426.0,2024-10-15,WhatsApp,0.0,3.4,activo,569.0,camilasoto@correo.com,30311587
C0418,Fernando Navarro,36.0,Masculino,Nicaragua,Ciudad de Guatemala,Oro,Alto,1607122.0,3.0,31683.0,2024-03-06,Desconocido,0.0,7.0,Pendiente,472.0,fernandonavarro@correo.com,95948152
C0419,Lucía Chaves,23.0,Desconocido,Guatemala,Heredia,Bronce,Muy alto,568846.0,5.0,96414.0,2024-06-08,Email,0.0,5.3,Inactivo,525.0,luciachaves@correo.com,00817852
C0420,Fernando Araya,18.0,Femenino,Guatemala,San Salvador,Premium,Muy alto,423757.0,11.0,275019.0,2026-01-29,Email,0.0,4.4,Inactivo,490.0,fernandoaraya@correo.com,70140052
C0421,Ana Chaves,34.0,Femenino,Guatemala,San Salvador,Oro,Medio,1003851.0,13.0,269593.0,2024-07-22,WhatsApp,1.0,4.2,Bloqueado,715.0,anachaves@correo.com,92973525
C0422,Alonso Hernández,38.0,Femenino,Guatemala,Cartago,Premium,Medio,1122360.0,10.0,361954.0,2024-02-16,Email,1.0,4.4,Bloqueado,553.0,alonsohernandez@correo.com,60107126
C0423,Fabiola Araya,26.0,Masculino,Nicaragua,San Salvador,Oro,Muy alto,559565.0,1.0,54425.0,2024-06-14,Desconocido,1.0,3.5,ACTIVO,848.0,fabiolaaraya@correo.com,92225606
C0424,Valeria Chaves,19.0,Desconocido,Nicaragua,Cartago,Bronce,Muy alto,818103.0,0.0,22102.0,2025-11-06,App,0.0,5.8,Inactivo,721.0,valeriachaves@correo.com,75615470
C0425,Kevin Gómez,50.0,Femenino,Panamá,Puntarenas,Bronce,Muy alto,927726.0,5.0,151309.0,2025-03-21,Llamada,0.0,7.0,inactivo,332.0,kevingomez@correo.com,13936967
C0426,Luis Monge,47.0,Femenino,Nicaragua,Managua,Desconocido,Bajo,809135.0,6.0,103048.0,2024-07-31,Llamada,3.0,3.0,Activo,319.0,luismonge@correo.com,54308952
C0427,José Vargas,34.0,Masculino,Nicaragua,Liberia,Oro,Bajo,435864.0,5.0,90192.0,2025-08-30,SMS,3.0,2.9,Desconocido,481.0,josevargas@correo.com,04500635
C0428,Valeria Mora,23.0,Desconocido,Guatemala,Ciudad de Guatemala,Oro,Medio,739496.0,5.0,172623.0,2025-04-18,SMS,0.0,4.9,activo,438.0,valeriamora@correo.com,89596546
C0429,Lucía Ramírez,54.0,Masculino,Panamá,Liberia,Plata,Medio,544616.0,0.0,22271.0,2025-12-17,WhatsApp,0.0,5.0,Desconocido,327.0,luciaramirez@correo.com,39889413
C0430,Sofía Mora,34.0,Masculino,Panamá,Ciudad de Panamá,Premium,Muy alto,1106931.0,5.0,109698.0,2024-05-31,WhatsApp,1.0,7.0,ACTIVO,692.0,sofiamora@correo.com,13756589
C0431,Natalia Salazar,48.0,Masculino,El Salvador,Alajuela,Plata,Alto,764855.0,6.0,186648.0,2025-02-21,Email,1.0,5.2,Activo,436.0,nataliasalazar@correo.com,31043796
C0432,Luis Araya,43.0,Femenino,Guatemala,Liberia,Plata,Muy alto,792642.0,0.0,26522.0,2026-03-21,WhatsApp,0.0,6.6,Pendiente,418.0,luisaraya@correo.com,52332829
C0433,Ana Soto,26.0,Femenino,Costa Rica,Cartago,Bronce,Bajo,1066389.0,7.0,31877.0,2024-11-18,Llamada,0.0,6.7,Activo,284.0,anasoto@correo.com,39847230
C0434,Sofía Araya,32.0,Femenino,Costa Rica,Heredia,Oro,Medio,570635.0,9.0,396561.0,2025-05-22,WhatsApp,0.0,3.8,Inactivo,811.0,sofiaaraya@correo.com,65838727
C0435,José Soto,32.0,Masculino,Panamá,Ciudad de Panamá,Plata,Muy alto,667688.0,9.0,249704.0,2025-04-13,Desconocido,1.0,5.3,activo,734.0,Desconocido,70740392
C0436,Mónica Chaves,38.0,Masculino,Nicaragua,Heredia,Plata,Muy alto,1172024.0,11.0,226705.0,2024-07-15,WhatsApp,0.0,3.3,activo,836.0,monicachaves@correo.com,04887899
C0437,Daniela Rojas,34.0,Masculino,El Salvador,Alajuela,Premium,Medio,682081.0,7.0,145221.0,2025-04-30,App,0.0,6.2,Inactivo,501.0,danielarojas@correo.com,12920592
C0438,María Aguilar,60.0,Masculino,Guatemala,Puntarenas,Plata,Medio,970873.0,2.0,57969.0,2025-03-21,Llamada,0.0,6.8,Inactivo,643.0,nan,98321122
C0439,Fernando Torres,18.0,Masculino,Guatemala,Ciudad de Panamá,Oro,Bajo,1065077.0,7.0,144059.0,2024-01-01,Email,0.0,6.5,inactivo,549.0,fernandotorres@correo.com,58566464
C0440,Pablo Soto,37.0,Femenino,Nicaragua,Heredia,Plata,Medio,818103.0,15.0,545476.0,2024-04-02,Email,0.0,3.4,inactivo,616.0,pablosoto@correo.com,Desconocido
C0441,Ana Gómez,32.0,Femenino,Guatemala,Cartago,Bronce,Bajo,719920.0,6.0,105386.0,2025-03-03,Email,2.0,0.5,Bloqueado,521.0,anagomez@correo.com,76332838
C0442,Valeria Salazar,18.0,Masculino,El Salvador,Antigua,Desconocido,Bajo,494406.0,12.0,401637.0,2024-08-17,WhatsApp,0.0,7.4,Pendiente,567.0,valeriasalazar@correo.com,06776106
C0443,Ana Araya,18.0,Masculino,Costa Rica,Ciudad de Guatemala,Plata,Muy alto,966637.0,6.0,151309.0,2025-01-20,Llamada,2.0,4.9,ACTIVO,617.0,anaaraya@correo.com,25734989
C0444,Lucía Hernández,34.0,Femenino,Nicaragua,Heredia,Premium,Muy alto,818103.0,3.0,151309.0,2025-11-27,Email,0.0,5.1,ACTIVO,493.0,luciahernandez@correo.com,98416734
C0445,Valeria Solís,32.0,Femenino,Panamá,Ciudad de Panamá,Plata,Muy alto,1303945.0,1.0,27101.0,2024-10-23,App,0.0,5.8,Bloqueado,571.0,valeriasolis@correo.com,30889830
C0446,Emilio Alvarado,33.0,Masculino,El Salvador,Cartago,Bronce,Alto,496279.0,4.0,154439.0,2025-01-01,Email,1.0,2.5,Desconocido,513.0,emilioalvarado@correo.com,46790870
C0447,José Cordero,34.0,Masculino,Nicaragua,Desconocido,Oro,Alto,419620.0,1.0,37502.0,2025-01-18,WhatsApp,0.0,4.0,ACTIVO,320.0,josecordero@correo.com,67256222
C0448,Diego Jiménez,49.0,Masculino,Panamá,Ciudad de Guatemala,Oro,Medio,951198.0,5.0,120943.0,2024-10-21,Llamada,0.0,5.0,Desconocido,790.0,diegojimenez@correo.com,62211732
C0449,José Cordero,36.0,Masculino,Panamá,Desconocido,Premium,Muy bajo,850485.0,1.0,35673.0,2025-09-05,Desconocido,0.0,3.5,Desconocido,470.0,josecordero@correo.com,47841715
C0450,Valeria Ramírez,27.0,Masculino,Nicaragua,San José,Premium,Alto,558611.0,18.0,623977.0,2024-06-28,SMS,2.0,9.3,ACTIVO,256.0,valeriaramirez@correo.com,51521746
C0451,Pablo Hernández,18.0,Masculino,El Salvador,Puntarenas,Oro,Muy alto,459888.0,8.0,28769.0,2025-02-09,Email,1.0,7.7,ACTIVO,508.0,pablohernandez@correo.com,99990010
C0452,Mateo Hernández,20.0,Masculino,Panamá,Ciudad de Panamá,Plata,Muy alto,1148358.0,5.0,108260.0,2025-01-14,Email,1.0,2.1,Pendiente,817.0,mateohernandez@correo.com,02217978
C0453,Andrés Pérez,18.0,Masculino,Costa Rica,Puntarenas,Oro,Bajo,2522332.0,6.0,78934.0,2026-01-13,Desconocido,0.0,4.5,Pendiente,759.0,andresperez@correo.com,Desconocido
C0454,Jimena Vargas,19.0,Desconocido,Nicaragua,Managua,Oro,Bajo,1223319.0,10.0,0.0,2024-03-09,WhatsApp,0.0,7.8,Inactivo,594.0,jimenavargas@correo.com,55136090
C0455,Esteban Pérez,33.0,Masculino,Panamá,Cartago,Premium,Muy alto,515888.0,6.0,103764.0,2025-03-21,Desconocido,1.0,5.7,Pendiente,755.0,estebanperez@correo.com,47315663
C0456,Fernando Chaves,35.0,Masculino,El Salvador,Ciudad de Panamá,Premium,Medio,899583.0,7.0,151309.0,2024-11-03,WhatsApp,0.0,7.2,Bloqueado,668.0,fernandochaves@correo.com,35846405
C0457,Sebastián Araya,34.0,Femenino,Guatemala,Cartago,Oro,Muy alto,818103.0,7.0,254486.0,2025-06-11,Llamada,1.0,5.5,Pendiente,572.0,sebastianaraya@correo.com,87455135
C0458,Esteban Salazar,40.0,Femenino,Nicaragua,Ciudad de Panamá,Oro,Bajo,1134368.0,10.0,83046.0,2026-01-19,Email,0.0,4.8,Pendiente,307.0,estebansalazar@correo.com,91538602
C0459,Fernando Ramírez,41.0,Femenino,Guatemala,Cartago,Oro,Medio,1359588.0,0.0,29702.0,2025-10-20,Desconocido,0.0,6.5,inactivo,631.0,fernandoramirez@correo.com,87098726
C0460,Valeria Gómez,36.0,Femenino,Guatemala,Liberia,Plata,Muy alto,722524.0,9.0,275105.0,2025-03-21,WhatsApp,2.0,6.5,Activo,498.0,valeriagomez@correo.com,36890057
C0461,Luis Vargas,27.0,Femenino,Desconocido,Cartago,Bronce,Medio,631325.0,8.0,9436.0,2025-03-21,SMS,0.0,4.5,inactivo,696.0,luisvargas@correo.com,19281707
C0462,Luis Soto,43.0,Femenino,Guatemala,Alajuela,Oro,Alto,1066305.0,0.0,15872.0,2025-04-30,App,0.0,3.9,ACTIVO,625.0,luissoto@correo.com,Desconocido
C0463,Jimena Chaves,24.0,Femenino,Costa Rica,Alajuela,Desconocido,Muy alto,2101280.0,5.0,150750.0,2024-08-07,Desconocido,1.0,0.5,Pendiente,405.0,jimenachaves@correo.com,81919074
C0464,María Cordero,32.0,Femenino,El Salvador,Cartago,Oro,Alto,903042.0,9.0,254628.0,2024-10-07,WhatsApp,1.0,6.1,inactivo,370.0,mariacordero@correo.com,20550330
C0465,Diego Torres,32.0,Femenino,El Salvador,Alajuela,Bronce,Bajo,590664.0,0.0,0.0,2025-06-28,SMS,1.0,5.0,Bloqueado,575.0,diegotorres@correo.com,Desconocido
C0466,Jorge Vargas,48.0,Masculino,Costa Rica,Alajuela,Oro,Alto,1451171.0,2.0,49543.0,2025-11-08,Email,0.0,7.0,Pendiente,493.0,jorgevargas@correo.com,10824028
C0467,Alonso Soto,25.0,Masculino,Desconocido,Heredia,Bronce,Alto,1524201.0,3.0,55456.0,2025-03-21,Email,0.0,5.5,Activo,820.0,alonsosoto@correo.com,Desconocido
C0468,Luis Navarro,27.0,Masculino,Costa Rica,Cartago,Plata,Medio,818103.0,5.0,118189.0,2024-11-28,Email,2.0,4.5,ACTIVO,405.0,nan,22763460
C0469,Diego Rojas,21.0,Masculino,Panamá,Heredia,Premium,Bajo,875075.0,13.0,267253.0,2025-04-03,App,3.0,3.6,Desconocido,822.0,diegorojas@correo.com,19768784
C0470,Daniela Castro,25.0,Masculino,Costa Rica,Alajuela,Premium,Medio,556323.0,2.0,41227.0,2024-04-23,Desconocido,2.0,0.5,Desconocido,693.0,danielacastro@correo.com,92064411
C0471,Adriana Jiménez,29.0,Masculino,Nicaragua,Cartago,Plata,Alto,818103.0,7.0,316151.0,2024-07-05,Llamada,3.0,5.3,Pendiente,417.0,adrianajimenez@correo.com,Desconocido
C0472,Carlos Pérez,18.0,Femenino,Guatemala,Ciudad de Panamá,Premium,Muy bajo,829030.0,17.0,230758.0,2026-10-03,WhatsApp,1.0,3.5,ACTIVO,706.0,carlosperez@correo.com,90841947
C0473,Alonso Rojas,30.0,Masculino,Panamá,Desconocido,Premium,Bajo,767487.0,6.0,173397.0,2024-04-23,SMS,2.0,4.5,Activo,607.0,alonsorojas@correo.com,64771837
C0474,Daniela Cordero,28.0,Masculino,Panamá,San Salvador,Premium,Bajo,1019393.0,7.0,212654.0,2024-02-08,Llamada,2.0,4.5,Inactivo,406.0,nan,51691395
C0475,Lucía Mora,31.0,Masculino,Nicaragua,San José,Premium,Medio,818103.0,0.0,15988.0,2025-03-21,App,1.0,4.0,inactivo,738.0,luciamora@correo.com,21516758
C0476,Mónica Hernández,36.0,Femenino,Panamá,Alajuela,Oro,Muy alto,813871.0,17.0,348010.0,2024-04-23,WhatsApp,0.0,6.2,Desconocido,734.0,monicahernandez@correo.com,97815542
C0477,José Hernández,33.0,Masculino,Panamá,Antigua,Premium,Bajo,1356888.0,7.0,0.0,2026-01-10,Llamada,0.0,5.6,ACTIVO,260.0,josehernandez@correo.com,14857260
C0478,Camila Solís,29.0,Masculino,El Salvador,Liberia,Oro,Medio,1024070.0,3.0,83406.0,2025-02-14,SMS,0.0,3.6,Pendiente,567.0,camilasolis@correo.com,90604886
C0479,Luis Aguilar,37.0,Masculino,Costa Rica,Managua,Premium,Alto,969802.0,0.0,16521.0,2025-05-27,Llamada,0.0,1.7,Desconocido,512.0,luisaguilar@correo.com,03842273
C0480,Pablo Jiménez,41.0,Masculino,Nicaragua,Ciudad de Guatemala,Bronce,Bajo,795635.0,15.0,458338.0,2024-08-26,App,4.0,5.9,Pendiente,255.0,pablojimenez@correo.com,20269801
C0481,Sebastián Solís,31.0,Femenino,Costa Rica,San José,Plata,Bajo,2195835.0,17.0,549525.0,2025-01-20,Llamada,0.0,8.5,ACTIVO,417.0,sebastiansolis@correo.com,80839065
C0482,Emilio Alvarado,40.0,Masculino,El Salvador,Ciudad de Guatemala,Bronce,Muy alto,818103.0,2.0,86583.0,2025-10-23,WhatsApp,0.0,6.2,inactivo,464.0,emilioalvarado@correo.com,99507088
C0483,Pablo Salazar,34.0,Femenino,Costa Rica,San Salvador,Plata,Medio,480127.0,7.0,150264.0,2024-06-26,WhatsApp,0.0,45.0,Bloqueado,397.0,pablosalazar@correo.com,55501935
C0484,Esteban Solís,18.0,Femenino,Guatemala,Cartago,Plata,Medio,818103.0,3.0,25873.0,2026-03-18,Email,0.0,4.1,Bloqueado,718.0,estebansolis@correo.com,Desconocido
C0485,María Salazar,18.0,Masculino,Costa Rica,Managua,Plata,Alto,1347921.0,9.0,202779.0,2024-05-11,Email,0.0,3.9,activo,555.0,mariasalazar@correo.com,Desconocido
C0486,Lucía Soto,32.0,Masculino,Guatemala,Puntarenas,Plata,Desconocido,568078.0,11.0,380780.0,2024-05-09,WhatsApp,0.0,3.6,inactivo,551.0,luciasoto@correo.com,58192048
C0487,Mateo Solís,37.0,Femenino,Guatemala,Ciudad de Panamá,Bronce,Medio,1396488.0,5.0,87385.0,2025-06-27,WhatsApp,1.0,7.0,activo,512.0,mateosolis@correo.com,20846729
C0488,Alonso Jiménez,45.0,Femenino,El Salvador,Ciudad de Panamá,Bronce,Medio,485516.0,2.0,71896.0,2026-02-17,Email,1.0,4.6,inactivo,726.0,alonsojimenez@correo.com,49929009
C0489,José Navarro,34.0,Femenino,Costa Rica,Puntarenas,Premium,Bajo,1309211.0,9.0,220632.0,2024-06-13,Email,0.0,8.4,inactivo,761.0,josenavarro@correo.com,08277056
C0490,Jimena Mora,21.0,Femenino,El Salvador,Puntarenas,Premium,Muy alto,762129.0,8.0,384275.0,2024-04-27,Llamada,2.0,8.7,inactivo,829.0,jimenamora@correo.com,16544137
C0491,Laura Chaves,34.0,Femenino,Guatemala,Managua,Premium,Muy alto,692815.0,8.0,244814.0,2024-02-11,Email,3.0,2.7,activo,435.0,laurachaves@correo.com,72345653
C0492,Daniela Monge,34.0,Femenino,El Salvador,Cartago,Bronce,Muy alto,503160.0,7.0,174124.0,2024-11-12,Email,0.0,4.8,Activo,484.0,danielamonge@correo.com,99009378
C0493,Andrés Salazar,43.0,Masculino,Nicaragua,Ciudad de Panamá,Premium,Bajo,899348.0,2.0,47084.0,2025-02-01,Llamada,3.0,7.0,Inactivo,471.0,andressalazar@correo.com,85899002
C0494,Ana Pérez,32.0,Masculino,El Salvador,Liberia,Premium,Muy bajo,640925.0,9.0,239965.0,2024-01-23,Email,2.0,6.8,inactivo,331.0,anaperez@correo.com,79419087
C0495,Lucía Jiménez,23.0,Femenino,Nicaragua,Cartago,Plata,Muy alto,1706576.0,7.0,192776.0,2025-07-28,Desconocido,2.0,5.6,Pendiente,547.5,luciajimenez@correo.com,01629073
C0496,Adriana Pérez,36.0,Desconocido,Guatemala,Ciudad de Panamá,Plata,Medio,818103.0,6.0,125658.0,2024-01-31,Email,1.0,6.3,Desconocido,833.0,adrianaperez@correo.com,54901459
C0497,Ana Solís,30.0,Masculino,Guatemala,Managua,Oro,Medio,1877019.0,6.0,238346.0,2024-01-06,SMS,4.0,6.3,Desconocido,318.0,anasolis@correo.com,01649281
C0498,Adriana Mora,37.0,Desconocido,Panamá,Cartago,Bronce,Muy alto,613161.0,9.0,239932.0,2024-01-31,Email,0.0,0.9,inactivo,830.0,adrianamora@correo.com,74116806
C0499,Esteban Vargas,34.0,Masculino,Costa Rica,San José,Plata,Muy alto,660829.0,12.0,328698.0,2025-05-11,Llamada,0.0,6.3,ACTIVO,808.0,estebanvargas@correo.com,53690912
C0500,Diego Rojas,44.0,Masculino,Costa Rica,Antigua,Premium,Alto,987444.0,17.0,332057.0,2025-01-11,Email,5.0,4.8,inactivo,413.0,diegorojas@correo.com,21597738
C0501,Sofía Jiménez,34.0,Femenino,El Salvador,Ciudad de Panamá,Premium,Muy alto,990255.0,7.0,119397.0,2024-05-11,Email,0.0,4.6,Bloqueado,592.0,sofiajimenez@correo.com,56999299
C0502,Valeria Aguilar,34.0,Femenino,El Salvador,Ciudad de Guatemala,Premium,Bajo,561712.0,0.0,39935.0,2025-06-24,App,2.0,2.4,Inactivo,0.0,valeriaaguilar@correo.com,07629143
C0503,Valeria Torres,39.0,Femenino,Guatemala,Ciudad de Panamá,Premium,Muy alto,461521.0,10.0,392857.0,2025-06-15,Email,2.0,5.0,Activo,846.0,valeriatorres@correo.com,19489629
C0504,Natalia Chaves,34.0,Masculino,Guatemala,San José,Premium,Muy alto,2075159.0,7.0,151309.0,2024-11-21,Desconocido,1.0,3.1,Pendiente,760.0,nan,73217503
C0505,Luis Soto,26.0,Femenino,Costa Rica,Ciudad de Panamá,Plata,Medio,326506.0,0.0,21493.0,2024-05-11,Llamada,0.0,4.8,ACTIVO,498.0,luissoto@correo.com,17085173
C0506,María Ramírez,29.0,Masculino,Costa Rica,Puntarenas,Bronce,Bajo,366397.0,10.0,199485.0,2024-02-18,Email,0.0,45.0,Pendiente,785.0,mariaramirez@correo.com,54184039
C0507,José Castro,34.0,Femenino,Guatemala,Desconocido,Premium,Alto,818103.0,7.0,17444.0,2025-01-26,WhatsApp,1.0,7.4,inactivo,392.0,josecastro@correo.com,03974408
C0508,Mateo Mora,18.0,Femenino,Costa Rica,San José,Bronce,Alto,541016.0,7.0,155381.0,2024-09-07,App,1.0,5.4,ACTIVO,523.0,mateomora@correo.com,20539707
C0509,Mónica Ramírez,28.0,Femenino,El Salvador,San Salvador,Plata,Bajo,1517800.0,15.0,438902.0,2025-02-21,Llamada,1.0,1.1,Activo,468.0,monicaramirez@correo.com,61840257
C0510,Valeria Solís,30.0,Femenino,Guatemala,Cartago,Plata,Bajo,1033738.0,7.0,221640.0,2024-06-17,Llamada,1.0,4.9,inactivo,615.0,valeriasolis@correo.com,75979531
C0511,Luis Mora,23.0,Masculino,Nicaragua,Ciudad de Guatemala,Oro,Medio,517578.0,3.0,93049.0,2025-07-10,Llamada,1.0,4.1,Desconocido,568.0,luismora@correo.com,45662295
C0512,Luis Aguilar,30.0,Masculino,Costa Rica,Heredia,Bronce,Medio,779633.0,3.0,63614.0,2024-03-10,Desconocido,1.0,5.4,ACTIVO,735.0,nan,90522441
C0513,Andrés Navarro,30.0,Masculino,Panamá,Desconocido,Oro,Bajo,1047555.0,7.0,87361.0,2026-01-05,WhatsApp,0.0,4.4,Pendiente,391.0,andresnavarro@correo.com,74876805
C0514,Diego Salazar,46.0,Femenino,Costa Rica,Alajuela,Premium,Medio,331975.0,0.0,33686.0,2024-09-07,Llamada,0.0,12.1,Bloqueado,811.0,diegosalazar@correo.com,99242773
C0515,Pablo Araya,45.0,Femenino,Guatemala,Liberia,Premium,Medio,862654.0,2.0,26744.0,2024-12-05,Email,0.0,3.2,Activo,788.0,pabloaraya@correo.com,56999138
C0516,Ana Solís,42.0,Femenino,Nicaragua,Desconocido,Premium,Medio,1511789.0,0.0,3702.0,2024-01-04,Llamada,0.0,7.7,activo,619.0,anasolis@correo.com,42410740
C0517,Ana Cordero,18.0,Femenino,Nicaragua,Antigua,Plata,Medio,1701491.0,9.0,13216.0,2024-03-13,Email,0.0,7.8,inactivo,375.0,anacordero@correo.com,99798491
C0518,Luis Monge,34.0,Femenino,Panamá,San Salvador,Premium,Medio,587969.0,0.0,38116.0,2025-06-30,Email,2.0,6.8,activo,587.0,luismonge@correo.com,01276223
C0519,Mateo Torres,45.0,Femenino,Nicaragua,Desconocido,Plata,Muy alto,1416748.0,17.0,500764.0,2024-11-09,Desconocido,1.0,8.0,Desconocido,547.5,mateotorres@correo.com,79496383
C0520,Sofía Jiménez,29.0,Femenino,Guatemala,Antigua,Premium,Alto,1496407.0,9.0,431030.0,2025-01-02,Email,6.0,2.5,ACTIVO,547.5,sofiajimenez@correo.com,58682405
C0521,Camila Aguilar,39.0,Masculino,Costa Rica,Managua,Premium,Muy alto,818103.0,9.0,268751.0,2024-03-03,Desconocido,1.0,4.3,Desconocido,692.0,camilaaguilar@correo.com,41349096
C0522,Emilio Salazar,52.0,Masculino,Guatemala,Puntarenas,Premium,Alto,872672.0,0.0,26310.0,2024-01-15,WhatsApp,1.0,1.3,Bloqueado,656.0,emiliosalazar@correo.com,80260294
C0523,María Chaves,47.0,Masculino,Panamá,San José,Premium,Medio,777839.0,4.0,24949.0,2026-01-25,SMS,1.0,8.6,Bloqueado,551.0,mariachaves@correo.com,95868419
C0524,José Cordero,50.0,Masculino,El Salvador,Heredia,Plata,Medio,524936.0,9.0,253292.0,2026-03-28,Llamada,0.0,5.3,Pendiente,479.0,josecordero@correo.com,46989062
C0525,Diego Salazar,34.0,Femenino,Guatemala,Cartago,Desconocido,Alto,1013156.0,12.0,461258.0,2025-03-06,Llamada,0.0,4.5,Activo,777.0,diegosalazar@correo.com,07378159
C0526,Ricardo Monge,29.0,Masculino,Nicaragua,Ciudad de Panamá,Plata,Medio,772818.0,13.0,542987.0,2024-07-12,Desconocido,3.0,3.3,Activo,590.0,ricardomonge@correo.com,61820706
C0527,Esteban Vargas,49.0,Femenino,El Salvador,Antigua,Premium,Muy alto,1302037.0,9.0,113931.0,2024-08-18,WhatsApp,1.0,4.6,ACTIVO,694.0,estebanvargas@correo.com,31555057
C0528,Sofía Castro,18.0,Femenino,El Salvador,Liberia,Plata,Bajo,686516.0,6.0,311674.0,2024-07-22,Llamada,0.0,2.5,Bloqueado,741.0,sofiacastro@correo.com,09779780
C0529,Natalia Torres,39.0,Masculino,Panamá,Ciudad de Guatemala,Premium,Muy alto,818103.0,1.0,30393.0,2025-11-08,Llamada,0.0,6.2,Inactivo,674.0,nataliatorres@correo.com,27318683
C0530,Lucía Araya,21.0,Desconocido,Guatemala,Liberia,Oro,Alto,818103.0,13.0,233530.0,2025-02-02,Llamada,0.0,8.4,Inactivo,420.0,luciaaraya@correo.com,Desconocido
C0531,Laura Vargas,21.0,Masculino,Costa Rica,Liberia,Bronce,Alto,1152556.0,7.0,1393626.0,2025-11-11,Llamada,5.0,45.0,Desconocido,505.0,lauravargas@correo.com,09962183
C0532,Carlos Alvarado,33.0,Femenino,Costa Rica,Desconocido,Bronce,Medio,331220.0,0.0,53552.0,2025-07-21,SMS,0.0,4.8,ACTIVO,769.0,carlosalvarado@correo.com,44614409
C0533,María Navarro,29.0,Femenino,Guatemala,Antigua,Plata,Medio,767152.0,12.0,113755.0,2026-02-15,SMS,0.0,1.3,activo,408.0,marianavarro@correo.com,03850255
C0534,Adriana Torres,42.0,Femenino,Guatemala,Ciudad de Panamá,Plata,Bajo,628523.0,6.0,122718.0,2024-04-05,Email,2.0,3.2,Inactivo,604.0,Desconocido,40954377
C0535,Laura Jiménez,47.0,Femenino,Costa Rica,Ciudad de Panamá,Premium,Alto,566009.0,9.0,392422.0,2024-02-16,SMS,1.0,5.1,Activo,448.0,Desconocido,26933154
C0536,Paula Mora,41.0,Femenino,Panamá,Desconocido,Plata,Medio,546186.0,9.0,247256.0,2024-05-25,Llamada,2.0,5.3,Activo,759.0,paulamora@correo.com,24005392
C0537,Fernando Solís,35.0,Masculino,Costa Rica,Alajuela,Plata,Bajo,436814.0,8.0,237444.0,2024-12-09,App,0.0,5.8,Pendiente,490.0,fernandosolis@correo.com,76024986
C0538,Pablo Mora,31.0,Femenino,Nicaragua,Ciudad de Guatemala,Oro,Medio,1259425.0,1.0,35123.0,2024-03-08,Desconocido,3.0,4.6,ACTIVO,398.0,nan,64147533
C0539,José Torres,48.0,Masculino,Nicaragua,Puntarenas,Premium,Desconocido,1696543.0,1.0,31103.0,2025-08-29,Email,0.0,9.2,inactivo,768.0,josetorres@correo.com,38354346
C0540,Diego Monge,54.0,Femenino,Panamá,Managua,Oro,Bajo,859988.0,9.0,229603.0,2026-03-04,SMS,0.0,5.9,activo,825.0,Desconocido,64931214
C0541,Kevin Navarro,25.0,Desconocido,El Salvador,San Salvador,Premium,Medio,974701.0,10.0,176588.0,2024-09-25,Email,0.0,3.5,Bloqueado,498.0,kevinnavarro@correo.com,97196706
